Date,Symbol,Open,High,Low,Close,Volume,RSI,MACD,MA20,Volatility,SentimentScore,AnomalyFlag,Label
1996-03-22,NVDA,126.51,126.68,125.43,126.09,4555873,63.55,0.8796,125.76,0.0027,-1.0,0,BUY
1996-03-25,TCS.NS,125.15,126.75,124.86,125.97,4229592,59.09,0.1079,125.63,0.0281,-0.33,0,HOLD
1996-03-26,RELIANCE.NS,124.04,124.6,122.55,124.02,2442803,57.89,-0.6126,125.53,0.0031,0.543,0,HOLD
1996-03-27,TCS.NS,123.74,124.94,123.47,124.7,1045442,23.45,0.1393,125.36,0.021,0.8,0,HOLD
1996-03-28,AAPL,131.75,133.71,131.16,133.39,3088178,51.09,0.1554,125.73,0.0093,-1.0,0,HOLD
1996-03-29,NVDA,126.22,127.25,126.05,126.68,285475,58.92,3.6106,125.53,0.0213,1.0,1,BUY
1996-04-01,INFY.NS,128.17,129.94,127.56,128.0,2587317,40.37,-3.1982,125.62,0.0031,0.852,0,HOLD
1996-04-02,RELIANCE.NS,126.77,127.15,123.63,125.02,3847910,51.99,0.0289,125.49,0.0533,-0.54,0,SELL
1996-04-03,NVDA,130.02,132.0,126.94,129.37,3841066,45.13,0.7582,125.76,0.0142,0.962,0,BUY
1996-04-04,TCS.NS,120.45,122.65,119.8,121.72,172573,30.28,0.2351,125.73,0.0367,-1.0,0,SELL
1996-04-05,TCS.NS,120.78,122.7,119.14,121.77,2558348,48.49,-2.5141,125.64,0.0313,-0.296,0,SELL
1996-04-08,INFY.NS,127.23,128.65,124.7,127.12,1505474,55.19,-2.2636,125.7,0.0256,1.0,0,HOLD
1996-04-09,TSLA,126.22,126.26,124.65,125.89,4477244,68.93,1.5872,125.72,0.024,0.15,0,BUY
1996-04-10,TCS.NS,125.3,126.86,125.01,126.35,1721192,69.72,-0.763,125.79,0.0398,-0.731,0,HOLD
1996-04-11,AAPL,130.08,130.4,129.83,130.21,2563117,30.82,-0.5666,126.12,0.0176,-0.58,0,HOLD
1996-04-12,RELIANCE.NS,126.17,128.78,125.67,127.23,4094208,66.08,-1.8578,126.34,0.0121,1.0,0,HOLD
1996-04-15,TSLA,126.97,127.17,125.0,125.39,1499155,56.06,-0.4233,126.44,0.0555,-0.69,0,SELL
1996-04-16,NVDA,125.39,125.86,123.98,124.71,997921,25.78,-0.0064,126.28,0.0772,1.0,1,SELL
1996-04-17,TCS.NS,126.93,128.27,126.17,127.15,2043782,46.42,-0.9521,126.31,0.039,-0.578,0,HOLD
1996-04-18,TCS.NS,127.42,127.66,126.01,126.7,1582863,59.24,1.4395,126.37,0.0377,-1.0,0,BUY
1996-04-19,AAPL,130.25,130.99,129.67,130.62,4931922,61.65,1.5997,126.6,0.0505,-1.0,0,BUY
1996-04-22,RELIANCE.NS,122.05,124.56,121.84,123.78,2283567,56.59,-1.3335,126.49,0.0237,-0.404,0,SELL
1996-04-23,TCS.NS,123.74,124.68,122.61,124.52,1153857,38.5,2.8393,126.52,0.0012,0.511,0,HOLD
1996-04-24,RELIANCE.NS,127.23,127.71,125.46,125.94,4142743,28.41,-3.9257,126.58,0.014,0.579,0,SELL
1996-04-25,RELIANCE.NS,129.02,130.66,126.45,127.39,3731864,53.66,1.8146,126.28,0.0145,0.661,0,BUY
1996-04-26,NVDA,127.81,128.66,127.1,128.24,2713947,57.07,-1.1833,126.36,0.0175,1.0,0,HOLD
1996-04-29,RELIANCE.NS,126.59,127.78,126.23,127.6,3921877,65.23,1.1515,126.34,0.0158,-1.0,0,BUY
1996-04-30,INFY.NS,128.36,128.4,127.37,127.68,1160862,38.66,0.7761,126.47,0.0086,-1.0,0,HOLD
1996-05-01,INFY.NS,127.28,127.76,124.82,126.52,1163388,42.74,-0.6568,126.33,0.0105,0.177,0,HOLD
1996-05-02,TSLA,127.95,128.06,125.57,126.53,538612,42.99,0.0245,126.57,0.0489,0.46,0,HOLD
1996-05-03,TSLA,124.5,125.65,123.42,124.47,1325895,22.76,1.6708,126.7,0.018,0.999,0,HOLD
1996-05-06,AAPL,131.74,133.54,130.5,131.82,2157716,79.2,-2.4809,126.94,0.0153,-0.732,0,HOLD
1996-05-07,TCS.NS,127.36,129.13,125.86,126.96,2537277,49.33,-4.7262,126.99,0.0275,0.511,0,SELL
1996-05-08,INFY.NS,126.28,127.88,123.85,126.52,1873563,26.86,2.3659,127.0,0.0159,0.395,0,HOLD
1996-05-09,INFY.NS,127.68,128.87,127.5,127.88,3712161,66.66,0.6172,126.88,0.0064,0.022,0,BUY
1996-05-10,TSLA,127.5,127.69,125.83,126.08,2113471,69.89,-3.7193,126.83,0.0214,1.0,0,HOLD
1996-05-13,TCS.NS,132.06,133.12,129.2,131.01,2975249,41.75,2.2839,127.11,0.0123,0.492,0,BUY
1996-05-14,INFY.NS,132.07,133.7,131.57,131.99,638692,32.87,4.5245,127.47,0.0129,-0.387,0,HOLD
1996-05-15,TCS.NS,125.77,127.14,124.52,124.69,4742258,54.75,-1.3552,127.35,0.0155,0.299,0,SELL
1996-05-16,TCS.NS,124.67,125.42,123.53,123.68,215008,57.74,3.6336,127.2,0.01,0.393,0,HOLD
1996-05-17,TCS.NS,126.72,127.5,124.62,125.62,2497199,21.17,1.1832,126.95,0.0501,-0.257,0,HOLD
1996-05-20,AAPL,124.51,125.59,123.3,125.39,4835642,41.4,1.2598,127.03,0.0267,0.518,0,HOLD
1996-05-21,TCS.NS,124.49,124.9,122.75,123.32,2548405,37.7,0.8422,126.97,0.0016,0.945,0,HOLD
1996-05-22,AAPL,126.99,128.62,126.37,127.83,2367073,56.15,-3.8109,127.06,0.0345,0.233,1,SELL
1996-05-23,INFY.NS,125.17,126.85,124.77,125.33,696327,69.38,-1.4215,126.96,0.0069,0.947,0,HOLD
1996-05-24,TCS.NS,128.79,129.88,128.38,129.74,2058040,71.78,-3.0023,127.03,0.0005,0.728,0,HOLD
1996-05-27,RELIANCE.NS,121.94,122.68,120.65,121.67,961473,47.06,-2.9156,126.74,0.0172,-1.0,0,SELL
1996-05-28,TCS.NS,126.57,127.5,124.95,126.9,1812873,51.24,0.0635,126.7,0.0322,0.647,0,BUY
1996-05-29,INFY.NS,126.77,126.93,125.64,126.79,1602591,51.56,0.0843,126.71,0.0072,-0.118,0,HOLD
1996-05-30,AAPL,125.54,126.6,124.43,125.28,2285660,54.52,2.9832,126.65,0.0681,-1.0,1,SELL
1996-05-31,TCS.NS,129.55,132.59,126.14,128.31,1547987,64.29,-2.1763,126.84,0.0573,-0.601,0,HOLD
1996-06-03,TCS.NS,125.95,127.11,122.79,123.83,2890385,56.52,-1.3089,126.44,0.0453,-0.188,0,SELL
1996-06-04,AAPL,125.86,127.4,122.78,123.61,3017025,41.19,-2.85,126.27,0.0277,0.107,1,SELL
1996-06-05,TCS.NS,124.63,125.07,122.38,123.56,3632900,49.3,0.1857,126.13,0.0092,0.152,0,HOLD
1996-06-06,INFY.NS,126.56,126.69,124.91,125.59,615711,44.02,1.6582,126.01,0.0173,-1.0,0,HOLD
1996-06-07,RELIANCE.NS,128.75,130.08,127.37,129.22,2435872,47.43,3.8024,126.17,0.038,-0.745,0,BUY
1996-06-10,TSLA,125.13,127.07,124.59,124.83,4662270,48.33,1.4296,125.86,0.0455,0.272,0,HOLD
1996-06-11,TSLA,124.39,125.16,123.85,124.81,1089371,77.66,-1.4799,125.5,0.0093,-0.375,0,SELL
1996-06-12,NVDA,123.7,125.0,122.6,124.67,2241122,31.82,0.2696,125.5,0.0153,-0.489,0,SELL
1996-06-13,TCS.NS,123.31,125.05,123.27,124.22,1969128,30.17,1.349,125.53,0.0144,-0.009,0,HOLD
1996-06-14,NVDA,128.88,128.9,126.09,126.7,1673543,70.67,-1.694,125.58,0.0228,0.15,0,HOLD
1996-06-17,RELIANCE.NS,129.05,129.41,128.47,128.62,4697512,49.28,0.8685,125.74,0.0097,0.87,0,BUY
1996-06-18,NVDA,121.83,122.21,120.06,121.71,1865893,35.1,0.1737,125.66,0.0356,0.718,0,HOLD
1996-06-19,INFY.NS,125.28,127.77,123.92,126.02,2113235,38.55,1.0162,125.57,0.0215,-0.968,0,HOLD
1996-06-20,TCS.NS,120.39,122.49,120.21,121.94,3103584,45.35,1.9145,125.4,0.001,-1.0,0,HOLD
1996-06-21,INFY.NS,120.03,123.19,119.21,121.3,3709617,53.14,1.1417,124.98,0.0288,-1.0,0,HOLD
1996-06-24,TSLA,125.77,128.83,125.5,127.77,3936182,60.19,0.36,125.28,0.0194,0.82,0,BUY
1996-06-25,NVDA,130.54,131.96,129.6,130.53,3387741,29.67,-0.1866,125.46,0.0212,0.547,0,HOLD
1996-06-26,AAPL,124.23,125.21,122.21,125.06,1513971,67.24,-1.3933,125.38,0.0124,-0.392,0,SELL
1996-06-27,INFY.NS,124.4,125.77,122.7,124.37,937824,77.49,-0.768,125.33,0.0415,-1.0,0,SELL
1996-06-28,AAPL,124.95,126.8,124.61,125.09,4766735,68.69,-1.3591,125.17,0.0465,0.056,0,SELL
1996-07-01,NVDA,122.87,123.13,122.74,122.83,4100906,85.99,-0.3171,125.12,0.0252,0.079,0,HOLD
1996-07-02,AAPL,128.88,130.59,126.95,127.1,3103077,56.49,-1.1543,125.3,0.0134,0.329,0,HOLD
1996-07-03,TSLA,124.81,124.91,123.72,124.07,2421628,44.05,-0.0338,125.32,0.0411,-0.164,0,SELL
1996-07-04,RELIANCE.NS,126.19,126.8,124.52,124.62,4319703,47.66,-0.9277,125.27,0.0013,-0.933,0,SELL
1996-07-05,RELIANCE.NS,123.79,125.26,122.73,124.15,1197791,52.06,-2.5713,125.02,0.0406,-1.0,0,SELL
1996-07-08,TCS.NS,126.28,128.5,123.33,125.18,3597314,33.08,-0.6072,125.04,0.0584,0.523,0,HOLD
1996-07-09,TCS.NS,129.34,130.59,129.01,129.01,740796,74.35,-2.0373,125.25,0.0195,-0.436,0,HOLD
1996-07-10,INFY.NS,127.45,127.82,125.48,125.73,615891,53.75,4.705,125.3,0.0109,-0.174,0,BUY
1996-07-11,INFY.NS,125.42,126.43,124.32,126.35,1879776,51.07,0.2891,125.41,0.0196,-0.145,0,HOLD
1996-07-12,NVDA,120.42,121.03,119.81,120.37,2778501,28.98,2.7381,125.09,0.0266,0.885,0,HOLD
1996-07-15,INFY.NS,127.19,127.27,124.54,127.14,4126537,42.02,-2.7012,125.02,0.0067,0.237,0,HOLD
1996-07-16,INFY.NS,121.53,125.3,121.03,123.88,3692346,40.38,-0.4891,125.12,0.0401,0.408,0,SELL
1996-07-17,TCS.NS,126.19,126.26,124.54,126.25,4063977,35.95,2.9536,125.14,0.0085,-1.0,0,HOLD
1996-07-18,INFY.NS,125.52,127.22,124.69,127.03,138396,29.08,1.5344,125.39,0.0245,0.439,0,BUY
1996-07-19,TCS.NS,123.37,124.3,121.35,121.9,2930046,75.46,-2.3671,125.42,0.0327,-1.0,0,SELL
1996-07-22,INFY.NS,124.86,125.38,123.98,124.39,1333442,35.02,-2.4856,125.25,0.0041,0.115,0,SELL
1996-07-23,TSLA,122.23,124.87,120.4,123.94,1566827,68.08,0.1739,124.92,0.0434,0.46,0,HOLD
1996-07-24,INFY.NS,125.13,127.85,124.25,125.98,4818459,38.1,0.957,124.97,0.0155,-0.725,0,HOLD
1996-07-25,INFY.NS,120.69,123.76,120.12,121.7,4256060,40.89,0.554,124.84,0.0424,0.044,0,HOLD
1996-07-26,TCS.NS,128.81,129.73,128.19,129.11,2866340,34.86,0.2178,125.04,0.0893,1.0,0,HOLD
1996-07-29,NVDA,128.44,130.13,125.72,127.46,931680,52.47,-0.5044,125.27,0.0037,0.563,0,HOLD
1996-07-30,TCS.NS,125.51,126.54,124.18,126.33,2048958,33.63,3.4834,125.23,0.0137,1.0,0,BUY
1996-07-31,TCS.NS,129.35,132.29,127.65,131.48,911481,66.22,0.6837,125.6,0.0363,0.729,0,BUY
1996-08-01,AAPL,123.24,124.6,121.82,123.41,1947008,68.32,3.0745,125.54,0.0094,-0.048,0,HOLD
1996-08-02,RELIANCE.NS,126.88,127.35,124.24,125.25,4489042,53.13,0.2625,125.59,0.0613,0.676,1,HOLD
1996-08-05,TCS.NS,123.86,125.21,123.33,124.91,120901,54.53,1.0184,125.58,0.0179,-1.0,0,HOLD
1996-08-06,NVDA,124.47,125.67,123.58,125.55,3557937,69.1,2.5966,125.41,0.0543,-0.259,0,BUY
1996-08-07,TSLA,126.98,127.15,123.54,124.25,1071016,66.32,-0.1233,125.33,0.0246,1.0,0,HOLD
1996-08-08,INFY.NS,128.18,128.43,124.26,126.48,2880580,32.74,0.2599,125.34,0.022,0.622,0,HOLD
1996-08-09,RELIANCE.NS,128.95,130.3,128.33,128.84,1409802,62.74,-2.8887,125.76,0.015,-0.89,0,HOLD
1996-08-12,RELIANCE.NS,128.09,128.84,125.54,127.12,1467575,58.05,0.7123,125.76,0.0126,-0.622,0,BUY
1996-08-13,TSLA,128.84,129.17,128.31,128.35,2131860,51.78,-3.2877,125.99,0.0067,-0.151,0,HOLD
1996-08-14,RELIANCE.NS,126.94,127.18,126.35,127.03,100275,21.97,-3.1834,126.03,0.0195,-0.378,0,SELL
1996-08-15,AAPL,127.14,129.42,126.49,128.28,1593218,54.02,0.037,126.09,0.0344,-0.087,0,HOLD
1996-08-16,TSLA,128.66,130.88,127.71,129.45,2662627,52.21,-1.5652,126.47,0.0077,1.0,0,HOLD
1996-08-19,TSLA,127.64,129.01,127.36,128.02,3832127,43.53,-5.1218,126.65,0.0244,0.863,0,HOLD
1996-08-20,INFY.NS,128.51,129.15,124.15,127.03,1189290,49.2,0.8926,126.8,0.0325,0.428,0,BUY
1996-08-21,TSLA,130.76,131.63,129.02,129.98,3631627,49.39,-0.3238,127.0,0.0166,-1.0,0,HOLD
1996-08-22,TSLA,131.76,131.99,128.66,131.35,1818873,55.86,0.4023,127.48,0.0058,0.265,0,BUY
1996-08-23,NVDA,131.23,134.14,131.11,132.73,1460735,18.91,-1.0431,127.67,0.0591,1.0,0,HOLD
1996-08-26,INFY.NS,130.6,131.11,128.02,128.89,719348,58.98,-1.015,127.74,0.0079,-0.387,0,HOLD
1996-08-27,RELIANCE.NS,131.75,132.05,129.31,130.29,2053562,38.75,1.1364,127.93,0.0061,0.71,0,BUY
1996-08-28,INFY.NS,129.62,130.84,128.46,130.02,4570364,87.48,-3.0014,127.86,0.0434,0.398,0,HOLD
1996-08-29,AAPL,126.48,126.85,125.51,126.11,631930,63.56,3.7721,128.0,0.0035,-1.0,0,HOLD
1996-08-30,NVDA,126.54,127.92,126.2,127.78,2055102,47.54,1.3663,128.12,0.0373,1.0,0,HOLD
1996-09-02,NVDA,128.8,129.25,126.86,129.12,2837620,52.05,1.1724,128.33,0.0195,-0.629,0,BUY
1996-09-03,INFY.NS,124.62,126.87,124.35,126.64,1258204,58.57,-0.7448,128.39,0.0527,0.277,0,SELL
1996-09-04,INFY.NS,124.32,126.2,123.85,124.77,3045838,53.27,-3.6614,128.41,0.0055,1.0,0,SELL
1996-09-05,INFY.NS,127.56,129.06,126.78,128.33,2618652,45.2,0.7374,128.51,0.0069,0.103,0,HOLD
1996-09-06,TSLA,129.68,131.18,127.67,129.01,3595105,34.82,-1.9863,128.52,0.033,0.124,0,HOLD
1996-09-09,TSLA,129.11,131.82,128.14,128.64,484192,37.19,-1.1376,128.59,0.0463,0.09,1,SELL
1996-09-10,RELIANCE.NS,133.9,135.45,133.28,134.33,3827583,64.53,-3.3692,128.89,0.0283,-1.0,0,HOLD
1996-09-11,TCS.NS,126.16,127.19,124.84,126.78,1248774,58.58,-1.1625,128.88,0.0069,-1.0,0,SELL
1996-09-12,NVDA,129.43,130.08,127.53,128.42,4985314,69.4,-4.1063,128.89,0.0422,0.48,0,HOLD
1996-09-13,AAPL,128.98,131.28,128.39,130.44,2707510,60.47,-1.9197,128.93,0.0004,0.424,0,HOLD
1996-09-16,NVDA,123.99,126.42,123.91,124.75,2246375,36.38,2.9015,128.77,0.045,0.575,0,HOLD
1996-09-17,TSLA,126.96,127.16,125.03,126.52,2213559,24.91,2.1511,128.75,0.047,-1.0,0,SELL
1996-09-18,INFY.NS,128.21,128.58,127.96,128.2,377300,43.91,-2.5383,128.66,0.0137,0.476,0,SELL
1996-09-19,TSLA,128.23,129.68,127.27,128.44,2008822,44.19,2.3472,128.51,0.0021,-1.0,0,HOLD
1996-09-20,TCS.NS,125.8,126.98,125.4,126.2,4228039,58.94,-3.4139,128.18,0.012,-0.113,0,SELL
1996-09-23,AAPL,127.32,127.82,125.99,127.6,3062416,46.57,1.5952,128.12,0.0434,-0.752,0,HOLD
1996-09-24,NVDA,130.82,132.0,130.03,130.91,936112,69.11,1.776,128.15,0.0063,0.352,0,BUY
1996-09-25,NVDA,129.69,130.67,128.0,129.03,2646218,54.0,-1.0868,128.1,0.0187,-0.4,0,HOLD
1996-09-26,TCS.NS,123.0,123.5,122.02,122.73,3100966,51.88,1.3976,127.93,0.0349,-0.581,0,HOLD
1996-09-27,TSLA,123.95,126.35,123.07,125.07,1918322,61.7,1.2883,127.8,0.0332,-0.736,0,HOLD
1996-09-30,RELIANCE.NS,128.83,129.79,127.95,128.52,4295685,55.31,5.1255,127.77,0.0392,1.0,0,BUY
1996-10-01,AAPL,127.59,128.51,125.8,126.77,1384318,72.72,2.1428,127.77,0.0188,1.0,0,BUY
1996-10-02,AAPL,125.2,126.66,124.85,125.94,3394190,57.9,1.9467,127.83,0.0528,0.674,0,HOLD
1996-10-03,TCS.NS,123.53,126.79,123.42,124.5,1926337,77.62,1.8469,127.64,0.0366,0.288,0,BUY
1996-10-04,AAPL,129.97,130.62,128.52,129.28,557229,60.13,2.1525,127.65,0.0237,0.382,0,BUY
1996-10-07,INFY.NS,127.66,127.72,125.74,127.7,237324,42.17,-2.8919,127.61,0.0261,0.115,0,HOLD
1996-10-08,TSLA,129.2,129.44,127.37,128.57,4118263,69.45,-0.5021,127.32,0.0275,1.0,0,BUY
1996-10-09,TCS.NS,129.86,132.18,129.21,130.55,3478338,50.97,-0.7169,127.51,0.0361,0.298,0,HOLD
1996-10-10,TSLA,125.38,127.02,124.99,125.5,1391389,24.1,-1.1439,127.36,0.0124,-0.47,0,SELL
1996-10-11,AAPL,123.46,124.48,121.65,122.69,2869712,42.39,0.0531,126.97,0.016,0.828,0,HOLD
1996-10-14,TSLA,125.66,126.94,124.58,126.64,1626211,41.48,-0.0668,127.07,0.0248,-1.0,0,SELL
1996-10-15,TCS.NS,128.56,129.97,127.08,128.9,940628,61.47,2.1268,127.19,0.0047,0.863,0,BUY
1996-10-16,TCS.NS,119.62,122.84,119.54,121.24,2918023,47.32,-1.7757,126.84,0.0073,-0.535,0,SELL
1996-10-17,TSLA,129.32,130.49,127.67,129.7,1886746,54.37,-1.896,126.9,0.0313,-0.532,0,HOLD
1996-10-18,INFY.NS,127.7,128.27,127.25,127.93,3017018,57.89,0.5808,126.99,0.0068,1.0,0,BUY
1996-10-21,TCS.NS,128.41,128.56,127.28,127.56,3249591,63.53,-0.2759,126.99,0.027,-0.498,0,HOLD
1996-10-22,NVDA,127.69,128.55,127.4,128.33,540420,76.44,-0.4166,126.86,0.0412,0.098,0,BUY
1996-10-23,RELIANCE.NS,126.18,127.06,124.84,125.44,1916031,29.98,3.7459,126.68,0.0037,0.193,1,SELL
1996-10-24,TCS.NS,130.68,131.21,129.02,129.54,2989829,39.32,-1.4161,127.02,0.0735,-0.559,0,SELL
1996-10-25,NVDA,128.65,129.11,127.38,128.31,3045809,43.83,0.5581,127.18,0.0007,1.0,0,BUY
1996-10-28,AAPL,130.39,132.81,130.27,131.32,149418,68.95,-1.7532,127.32,0.0034,-0.089,0,HOLD
1996-10-29,NVDA,129.28,129.81,126.9,128.38,4808579,47.4,0.6026,127.4,0.0056,1.0,0,BUY
1996-10-30,AAPL,130.0,132.23,127.78,129.2,2422660,39.02,-2.637,127.56,0.0458,0.575,0,HOLD
1996-10-31,AAPL,127.53,129.1,127.46,128.09,4337677,71.5,-1.3327,127.74,0.0043,0.36,0,HOLD
1996-11-01,TSLA,131.88,133.08,131.42,131.6,536993,32.61,1.4524,127.86,0.0182,-1.0,0,HOLD
1996-11-04,TSLA,127.2,127.94,125.84,126.21,1137728,64.43,-1.074,127.78,0.0168,-0.581,0,SELL
1996-11-05,AAPL,124.09,126.3,122.87,124.31,4973101,49.59,-2.4669,127.57,0.0067,1.0,0,SELL
1996-11-06,NVDA,128.41,129.15,127.58,128.67,2320117,48.34,0.5862,127.48,0.0338,-0.395,0,HOLD
1996-11-07,TCS.NS,130.98,132.43,129.36,131.13,3855949,73.88,3.7198,127.76,0.0134,0.075,0,BUY
1996-11-08,RELIANCE.NS,131.75,132.69,128.93,132.47,348400,38.36,1.6141,128.25,0.0104,0.637,0,BUY
1996-11-11,TCS.NS,127.83,128.43,127.34,128.3,2622090,56.54,2.1178,128.33,0.029,-0.222,0,HOLD
1996-11-12,TSLA,130.39,132.42,129.21,130.89,1737217,67.55,0.2361,128.43,0.0121,-0.936,0,HOLD
1996-11-13,RELIANCE.NS,129.85,130.99,128.82,129.17,4405294,59.75,3.9892,128.83,0.0067,-0.589,0,BUY
1996-11-14,TSLA,129.46,129.87,128.79,129.64,4174591,33.25,-3.885,128.82,0.0171,-0.483,0,SELL
1996-11-15,RELIANCE.NS,129.85,132.18,129.48,130.92,878871,31.89,3.2841,128.97,0.0137,0.588,0,BUY
1996-11-18,RELIANCE.NS,128.93,129.45,127.83,128.98,1118395,71.53,0.983,129.04,0.0041,0.309,0,HOLD
1996-11-19,INFY.NS,127.6,131.47,127.44,128.85,999515,64.84,1.4611,129.07,0.0076,0.005,0,HOLD
1996-11-20,NVDA,128.2,131.59,127.9,128.03,4604410,35.55,0.6016,129.2,0.0077,-1.0,0,SELL
1996-11-21,NVDA,130.76,132.73,127.57,129.19,3689706,55.44,-2.7095,129.18,0.0004,-1.0,0,SELL
1996-11-22,INFY.NS,131.19,131.23,129.85,130.59,4784046,62.62,0.3048,129.3,0.0213,1.0,0,BUY
1996-11-25,NVDA,125.72,127.39,124.46,125.28,1918757,49.36,-3.0018,128.99,0.023,0.211,0,SELL
1996-11-26,AAPL,127.45,128.26,126.73,127.21,1369264,38.01,1.2675,128.94,0.0605,-1.0,0,HOLD
1996-11-27,TSLA,127.42,128.53,126.21,126.41,594707,58.64,-0.3304,128.8,0.0202,-1.0,0,SELL
1996-11-28,TCS.NS,134.02,134.91,133.06,133.93,2625181,7.16,-1.391,129.09,0.0163,0.853,0,SELL
1996-11-29,TCS.NS,125.29,126.88,124.96,125.71,3714943,49.25,0.0111,128.79,0.0115,-0.697,0,SELL
1996-12-02,TSLA,129.06,129.74,128.54,129.66,620597,53.02,1.9608,128.97,0.0144,0.655,0,BUY
1996-12-03,NVDA,124.73,124.85,123.53,124.57,1090741,49.21,-5.0743,128.98,0.0218,0.211,0,SELL
1996-12-04,TCS.NS,125.74,126.63,124.96,125.15,2360395,30.8,0.6367,128.8,0.0285,1.0,1,HOLD
1996-12-05,NVDA,125.99,127.66,125.44,126.6,1276131,38.1,-1.0731,128.58,0.0011,-1.0,0,SELL
1996-12-06,TSLA,129.26,129.75,128.86,128.91,2266602,45.65,-1.6992,128.4,0.002,-0.649,0,SELL
1996-12-09,AAPL,127.3,129.25,127.25,128.42,4307749,53.1,1.5832,128.41,0.022,0.2,0,BUY
1996-12-10,TCS.NS,129.24,131.72,128.06,129.9,1516025,67.44,-1.7183,128.36,0.0377,1.0,0,HOLD
1996-12-11,TSLA,126.17,126.93,124.13,125.59,1408930,64.78,-0.7483,128.18,0.0164,1.0,0,HOLD
1996-12-12,INFY.NS,123.97,124.93,121.48,123.12,670668,57.02,-0.3854,127.85,0.0244,0.609,0,HOLD
1996-12-13,RELIANCE.NS,125.61,126.45,124.58,125.87,453788,40.58,-5.3634,127.6,0.0213,-0.061,0,SELL
1996-12-16,AAPL,124.61,125.22,124.0,125.06,2670211,55.22,-0.7156,127.4,0.0118,-1.0,0,SELL
1996-12-17,NVDA,126.06,126.7,124.0,125.23,1921379,47.65,1.0864,127.22,0.0658,1.0,0,HOLD
1996-12-18,INFY.NS,124.15,125.47,122.56,124.75,549638,55.37,-0.0135,127.06,0.0078,-0.206,0,HOLD
1996-12-19,RELIANCE.NS,120.78,123.92,120.23,123.29,4409528,34.61,0.2893,126.76,0.0062,0.968,0,HOLD
1996-12-20,INFY.NS,128.99,129.36,127.94,128.56,2437483,67.74,1.2704,126.66,0.0222,-0.729,0,BUY
1996-12-23,TSLA,125.2,126.23,124.49,125.76,4021853,38.21,-0.9737,126.68,0.0105,-0.482,0,SELL
1996-12-24,INFY.NS,129.07,130.76,126.25,127.66,508424,21.29,-1.3982,126.71,0.0298,0.494,0,HOLD
1996-12-25,INFY.NS,127.51,129.2,127.09,127.93,4026207,69.84,-2.7149,126.78,0.0432,0.896,0,HOLD
1996-12-26,RELIANCE.NS,128.21,129.62,126.27,126.89,494504,46.59,2.2611,126.43,0.0002,-0.531,0,BUY
1996-12-27,AAPL,128.07,129.12,127.25,127.92,4516187,45.94,1.0155,126.54,0.0274,1.0,0,BUY
1996-12-30,TCS.NS,128.34,129.98,126.11,128.1,1077021,31.59,-0.2162,126.46,0.0093,-1.0,0,HOLD
1996-12-31,TCS.NS,128.61,128.83,126.29,126.64,1427222,56.87,-0.4436,126.57,0.0055,-1.0,0,HOLD
1997-01-01,TSLA,125.64,129.13,123.58,126.35,4600370,48.71,0.4251,126.63,0.023,1.0,0,HOLD
1997-01-02,INFY.NS,129.46,130.38,127.77,128.67,3457273,54.03,0.0201,126.73,0.0124,0.278,0,HOLD
1997-01-03,AAPL,132.07,132.41,131.28,131.86,3885786,63.94,1.7859,126.88,0.0053,0.447,0,BUY
1997-01-06,TSLA,127.43,129.48,127.4,128.66,3225286,60.53,0.0434,126.89,0.0246,0.187,0,BUY
1997-01-07,NVDA,125.87,127.28,125.68,126.84,2504031,41.19,-3.1565,126.74,0.0187,-1.0,0,SELL
1997-01-08,AAPL,127.2,127.32,127.04,127.19,2889792,39.03,-1.2694,126.82,0.0036,0.789,1,SELL
1997-01-09,AAPL,128.09,128.16,124.64,126.88,909265,51.03,2.4015,127.01,0.0034,-0.212,0,HOLD
1997-01-10,INFY.NS,127.79,128.21,125.69,127.61,1186826,13.65,-3.3452,127.09,0.0207,0.493,0,SELL
1997-01-13,TSLA,126.92,128.56,126.28,127.73,2474257,38.94,-1.2683,127.23,0.0029,-0.576,0,SELL
1997-01-14,TCS.NS,124.38,124.97,123.78,123.96,1508191,43.32,-1.5127,127.16,0.0205,0.404,0,SELL
1997-01-15,TCS.NS,128.75,129.37,128.24,128.95,3026730,15.42,0.6254,127.37,0.0295,-0.163,1,HOLD
1997-01-16,TSLA,122.47,126.15,122.26,124.36,4174720,67.26,-1.6716,127.43,0.0627,1.0,0,HOLD
1997-01-17,TSLA,127.2,127.77,126.16,127.42,2203851,42.08,5.2514,127.37,0.0219,1.0,0,BUY
1997-01-20,TCS.NS,127.01,130.32,126.69,128.26,4230133,40.42,-0.6593,127.49,0.0234,-0.248,0,HOLD
1997-01-21,TCS.NS,128.28,129.2,127.51,128.95,2110851,75.63,3.3261,127.56,0.0176,1.0,0,BUY
1997-01-22,AAPL,125.02,125.51,122.84,123.84,381454,57.39,2.5028,127.35,0.0095,0.558,0,HOLD
1997-01-23,NVDA,131.26,132.12,129.88,130.14,1133654,49.6,1.5625,127.52,0.0063,0.903,0,BUY
1997-01-24,AAPL,128.92,129.42,128.65,129.28,4104675,70.35,1.299,127.58,0.0515,-1.0,0,BUY
1997-01-27,INFY.NS,132.43,132.88,131.79,131.85,908067,54.2,0.0328,127.77,0.032,-1.0,0,HOLD
1997-01-28,NVDA,127.53,129.76,127.49,128.78,4980353,24.17,-2.517,127.88,0.0306,1.0,0,HOLD
